id,x_px,y_px,type,label,r_kpc,size
3394,12902.89,9625.417,star,,42.556,1.0
3395,8509.183,3313.886,star,,21.941,1.0
3396,1867.58,9303.879,star,,38.246,1.0
3397,2279.38,7258.107,star,,30.208,1.0
3398,7567.463,2960.404,star,,23.539,1.0
3399,5226.846,11006.044,star,,23.615,1.0
3400,11485.78,8306.258,star,,24.863,1.0
3401,5068.147,1583.893,star,,41.123,1.0
3402,10422.139,11538.863,star,,34.613,1.0
3403,8324.104,3451.946,star,,20.071,1.0
3404,5517.157,11354.681,star,,25.547,1.0
3405,4260.547,3591.2,star,,27.618,1.0
3406,9210.731,2525.37,star,,31.802,1.0
3407,11438.782,10920.534,star,,36.966,1.0
3408,10777.006,9948.213,star,,25.676,1.0
3409,2623.893,10731.888,star,,38.659,1.0
3410,6108.105,3416.507,star,,20.422,1.0
3411,5029.586,10326.131,star,,18.833,1.0
3412,10951.947,6662.896,star,,18.570,1.0
3413,8452.149,2142.534,star,,33.054,1.0
3414,10977.411,9695.654,star,,25.844,1.0
3415,1691.776,9549.784,star,,40.800,1.0
3416,3218.197,7715.333,star,,21.126,1.0
3417,6178.362,2671.298,star,,27.460,1.0
3418,8893.647,2204.594,star,,33.680,1.0
3419,9696.396,4376.293,star,,18.526,1.0
3420,2390.301,10383.273,star,,38.548,1.0
3421,6902.744,11597.424,star,,24.728,1.0
3422,9914.226,12317.809,star,,38.507,1.0
3423,10412.008,10611.798,star,,27.424,1.0
3424,9142.792,10491.073,star,,18.791,1.0
3425,4225.624,11581.872,star,,33.733,1.0
3426,7226.578,1999.811,star,,33.002,1.0
3427,8937.834,11702.651,star,,28.851,1.0
3428,9289.3,12778.427,star,,40.157,1.0
3429,10490.791,12129.892,star,,39.844,1.0
3430,13432.906,9622.598,star,,47.459,1.0
3431,6905.186,11461.567,star,,23.371,1.0
3432,3096.83,1854.34,star,,48.461,1.0
3433,4416.838,2501.584,star,,35.675,1.0
3434,778.404,5245.757,star,,48.168,1.0
3435,12214.105,5714.588,star,,32.994,1.0
3436,5039.824,3048.618,star,,27.861,1.0
3437,11277.821,6381.469,star,,22.271,1.0
3438,11653.81,3330.163,star,,39.804,1.0
3439,9613.966,3350.121,star,,26.305,1.0
3440,5378.432,12332.608,star,,35.174,1.0
3441,2977.925,3341.382,star,,38.271,1.0
3442,4842.235,2770.456,star,,31.243,1.0
3443,2535.451,10680.398,star,,39.056,1.0
3444,3412.956,8109.753,star,,19.901,1.0
3445,11150.417,7321.425,star,,20.158,1.0
3446,3573.688,3180.781,star,,35.208,1.0
3447,12131.95,3723.925,star,,41.115,1.0
3448,11364.23,1850.07,star,,48.648,1.0
3449,1092.459,6606.91,star,,42.379,1.0
3450,3477.434,2951.499,star,,37.561,1.0
3451,4124.059,11917.098,star,,37.082,1.0
3452,3537.102,10151.832,star,,27.891,1.0
3453,7995.009,12171.26,star,,30.958,1.0
3454,2199.282,5265.348,star,,34.672,1.0
3455,11285.949,10847.939,star,,35.340,1.0
3456,13330.364,7668.4,star,,42.109,1.0
3457,7950.646,1232.909,star,,41.118,1.0
3458,1053.105,6948.074,star,,42.528,1.0
3459,732.545,5307.343,star,,48.430,1.0
3460,12334.589,6498.808,star,,32.479,1.0
3461,13785.196,5519.543,star,,48.653,1.0
3462,4705.088,3460.477,star,,26.024,1.0
3463,10364.454,9695.023,star,,20.865,1.0
3464,9736.477,1186.703,star,,46.180,1.0
3465,6580.942,2264.659,star,,30.761,1.0
3466,1749.497,4872.766,star,,40.322,1.0
3467,12393.415,11615.978,star,,48.725,1.0
3468,11620.256,3226.252,star,,40.246,1.0
3469,10266.326,4467.676,star,,21.877,1.0
3470,11619.198,3372.387,star,,39.266,1.0
3471,5974.785,10550.947,star,,16.393,1.0
3472,4669.193,4069.258,star,,21.330,1.0
3473,7843.4,3104.488,star,,22.428,1.0
3474,11274.227,8957.764,star,,24.956,1.0
3475,2141.941,10377.568,star,,40.611,1.0
3476,3346.75,9809.923,star,,27.408,1.0
3477,4593.73,4446.902,star,,18.985,1.0
3478,9777.396,10339.771,star,,21.188,1.0
3479,10760.543,3071.666,star,,35.356,1.0
3480,4719.091,11869.647,star,,33.624,1.0
3481,5183.077,3337.472,star,,24.637,1.0
3482,2436.08,5603.532,star,,31.291,1.0
3483,12885.765,5829.07,star,,39.175,1.0
3484,2751.173,8197.897,star,,26.550,1.0
3485,5874.89,725.761,star,,47.117,1.0
3486,3623.728,9008.267,star,,20.975,1.0
3487,4616.827,4296.926,star,,19.934,1.0
3488,13015.912,10695.632,star,,48.429,1.0
3489,5826.552,12383.993,star,,34.321,1.0
3490,6061.797,12980.116,star,,39.590,1.0
3491,3882.166,12964.531,star,,47.266,1.0
3492,2965.521,6809.553,star,,23.540,1.0
3493,3072.255,3770.794,star,,34.737,1.0
3494,9244.57,11511.851,star,,28.301,1.0
3495,4410.273,1733.273,star,,42.436,1.0
3496,4316.947,4246.13,star,,22.351,1.0
3497,10838.739,11386.401,star,,36.034,1.0
3498,5981.652,1693.21,star,,37.434,1.0
3499,6638.271,3187.557,star,,21.539,1.0
3500,4604.032,3167.514,star,,29.027,1.0
3501,4728.564,10870.89,star,,25.025,1.0
3502,7900.526,3366.199,star,,19.938,1.0
3503,9181.701,11471.064,star,,27.665,1.0
3504,10649.764,2873.257,star,,36.186,1.0
3505,13368.787,6208.042,star,,43.152,1.0
3506,13035.976,5109.158,star,,42.704,1.0
3507,11840.483,7885.202,star,,27.524,1.0
3508,2108.661,7243.611,star,,31.914,1.0
3509,5019.884,3355.775,star,,25.259,1.0
3510,3092.093,10715.477,star,,34.908,1.0
3511,10141.813,12162.236,star,,38.261,1.0
3512,5363.584,11897.857,star,,31.159,1.0
3513,5947.569,2631.635,star,,28.411,1.0
3514,2583.856,10960.934,star,,40.389,1.0
3515,11213.594,5191.39,star,,25.622,1.0
3516,6097.649,12393.318,star,,33.772,1.0
3517,5719.135,12381.501,star,,34.586,1.0
3518,6092.099,2289.335,star,,31.376,1.0
3519,817.197,4928.401,star,,48.800,1.0
3520,12178.38,8762.277,star,,32.767,1.0
3521,9589.961,10053.658,star,,17.789,1.0
3522,10544.777,11904.603,star,,38.293,1.0
3523,10336.284,3895.255,star,,26.383,1.0
3524,9264.65,3241.253,star,,25.545,1.0
3525,6332.115,3347.753,star,,20.523,1.0
3526,5003.259,3077.389,star,,27.777,1.0
3527,10738.998,5348.857,star,,20.684,1.0
3528,12581.988,6646.645,star,,34.763,1.0
3529,1740.079,9122.687,star,,38.816,1.0
3530,12385.457,7026.302,star,,32.530,1.0
3531,7810.93,12235.795,star,,31.347,1.0
3532,9630.716,869.725,star,,48.733,1.0
3533,3632.317,4666.924,star,,24.826,1.0
3534,783.373,6710.53,star,,45.366,1.0
3535,9008.423,11447.26,star,,26.746,1.0
3536,2543.58,5716.983,star,,29.930,1.0
3537,8708.888,3015.114,star,,25.415,1.0
3538,11332.881,9525.293,star,,27.996,1.0
3539,1349.102,4465.753,star,,45.642,1.0
3540,3048.628,8716.996,star,,25.126,1.0
3541,7974.327,13076.791,star,,39.894,1.0
3542,9194.603,10483.447,star,,18.991,1.0
3543,10712.055,10273.421,star,,27.236,1.0
3544,8677.829,2673.464,star,,28.552,1.0
3545,4452.371,10481.71,star,,23.599,1.0
3546,4139.215,9423.716,star,,18.694,1.0
3547,11283.735,7183.391,star,,21.479,1.0
3548,3064.005,3619.023,star,,35.782,1.0
3549,11278.236,4928.419,star,,27.433,1.0
3550,2333.01,4978.058,star,,34.561,1.0
3551,9875.478,4520.16,star,,18.689,1.0
3552,3467.939,2663.997,star,,39.813,1.0
3553,11905.14,2380.234,star,,48.180,1.0
3554,3437.859,9503.48,star,,24.993,1.0
3555,4133.027,9204.596,star,,17.513,1.0
3556,10405.87,8923.385,star,,16.974,1.0
3557,2893.276,6921.885,star,,24.169,1.0
3558,11464.133,8421.494,star,,24.954,1.0
3559,6909.93,1014.943,star,,42.927,1.0
3560,3304.667,11095.237,star,,35.908,1.0
3561,10294.418,5048.273,star,,18.470,1.0
3562,8143.852,3487.963,star,,19.252,1.0
3563,11179.838,2997.132,star,,38.709,1.0
3564,3902.011,3930.773,star,,27.512,1.0
3565,13771.558,6084.222,star,,47.329,1.0
3566,2527.889,7045.73,star,,27.753,1.0
3567,11995.282,6430.262,star,,29.238,1.0
3568,1988.069,3081.116,star,,47.503,1.0
3569,2069.33,10184.397,star,,40.241,1.0
3570,4773.974,1791.369,star,,40.336,1.0
3571,1782.348,3277.716,star,,47.956,1.0
3572,4654.744,13388.602,star,,47.638,1.0
3573,4650.628,10876.266,star,,25.513,1.0
3574,10137.404,10450.316,star,,24.375,1.0
3575,12225.164,5903.827,star,,32.587,1.0
3576,2818.451,3188.473,star,,40.480,1.0
3577,3527.784,11375.231,star,,36.408,1.0
3578,7401.27,13552.732,star,,44.194,1.0
3579,5502.378,3390.655,star,,22.763,1.0
3580,5609.875,3031.955,star,,25.663,1.0
3581,10049.539,9470.113,star,,17.000,1.0
3582,11324.903,6310.803,star,,22.879,1.0
3583,5431.609,1930.318,star,,36.633,1.0
3584,9744.968,4983.402,star,,14.553,1.0
3585,3157.301,6062.097,star,,23.040,1.0
3586,2580.819,5636.38,star,,29.815,1.0
3587,763.024,5156.187,star,,48.583,1.0
3588,12011.077,12018.64,star,,48.658,1.0
3589,2169.778,6825.505,star,,31.455,1.0
3590,12117.219,10143.353,star,,37.881,1.0
3591,7319.016,2474.999,star,,28.261,1.0
3592,9690.241,10222.681,star,,19.718,1.0
3593,3447.225,4626.446,star,,26.575,1.0
3594,3030.627,8773.354,star,,25.489,1.0
3595,12248.369,11579.179,star,,47.397,1.0
3596,2074.002,9538.901,star,,37.253,1.0
3597,4738.361,11766.568,star,,32.625,1.0
3598,5594.241,3770.921,star,,18.924,1.0
3599,2226.521,6006.717,star,,32.183,1.0
3600,1734.926,9098.603,star,,38.786,1.0
3601,3977.469,2881.71,star,,34.954,1.0
3602,6531.979,12067.958,star,,29.802,1.0
3603,13546.139,7763.353,star,,44.336,1.0
3604,1046.803,7769.393,star,,42.778,1.0
3605,7326.307,1655.414,star,,36.456,1.0
3606,4146.83,9772.771,star,,20.764,1.0
3607,10255.898,11924.742,star,,36.840,1.0
3608,5203.9,3566.714,star,,22.520,1.0
3609,3444.219,10292.93,star,,29.499,1.0
3610,4407.769,13116.159,star,,46.154,1.0
3611,8300.716,2289.883,star,,31.277,1.0
3612,9947.14,1262.587,star,,46.330,1.0
3613,6515.13,2196.541,star,,31.524,1.0
3614,7964.174,3345.226,star,,20.260,1.0
3615,10354.731,2862.916,star,,34.491,1.0
3616,11602.631,12279.701,star,,47.787,1.0
3617,3506.843,4840.091,star,,24.896,1.0
3618,2411.973,7973.758,star,,29.462,1.0
3619,13400.147,5119.375,star,,46.106,1.0
3620,2170.918,6142.121,star,,32.425,1.0
3621,3467.75,8543.537,star,,20.596,1.0
3622,12340.265,8012.768,star,,32.656,1.0
3623,4793.66,9623.072,star,,14.969,1.0
3624,8769.366,2403.773,star,,31.400,1.0
3625,2604.245,8018.873,star,,27.647,1.0
3626,7614.218,3226.707,star,,20.929,1.0
3627,8238.053,3647.282,star,,17.956,1.0
3628,3341.418,3102.411,star,,37.358,1.0
3629,11135.5,11440.974,star,,38.422,1.0
3630,806.616,5416.639,star,,47.416,1.0
3631,7573.16,11964.582,star,,28.419,1.0
3632,8575.628,3103.753,star,,24.145,1.0
3633,4286.908,12705.267,star,,43.030,1.0
3634,11916.502,12073.369,star,,48.385,1.0
3635,4347.47,9803.98,star,,19.448,1.0
3636,9686.617,10140.552,star,,19.076,1.0
3637,4370.545,9555.823,star,,17.662,1.0
3638,11486.454,5432.489,star,,27.089,1.0
3639,10898.072,2988.489,star,,36.884,1.0
3640,1357.878,4219.331,star,,46.648,1.0
3641,6484.585,3348.088,star,,20.208,1.0
3642,10179.698,12431.402,star,,40.779,1.0
3643,1963.507,9637.448,star,,38.668,1.0
3644,5133.778,12076.629,star,,33.688,1.0
3645,3916.232,13091.639,star,,48.200,1.0
3646,10521.096,10166.981,star,,25.100,1.0
3647,11314.141,10800.868,star,,35.240,1.0
3648,3250.367,7527.243,star,,20.617,1.0
3649,6770.858,1319.535,star,,39.974,1.0
3650,9757.394,4473.881,star,,18.208,1.0
3651,6495.968,12253.179,star,,31.687,1.0
3652,4566.897,2366.806,star,,36.103,1.0
3653,5433.48,2654.354,star,,29.821,1.0
3654,2931.208,8859.545,star,,26.723,1.0
3655,7602.902,3243.921,star,,20.747,1.0
3656,7289.01,11245.562,star,,21.102,1.0
3657,8955.253,10718.539,star,,19.899,1.0
3658,9616.143,9999.274,star,,17.544,1.0
3659,12426.204,8741.849,star,,35.069,1.0
3660,2860.332,4278.08,star,,33.387,1.0
3661,3380.092,2611.602,star,,40.777,1.0
3662,10664.148,9494.598,star,,22.122,1.0
3663,6650.567,13531.665,star,,44.211,1.0
3664,9563.135,893.795,star,,48.270,1.0
3665,4458.984,9850.971,star,,18.958,1.0
3666,11438.964,4865.631,star,,29.142,1.0
3667,3464.146,11652.566,star,,38.921,1.0
3668,3279.96,8837.508,star,,23.400,1.0
3669,7970.56,13739.884,star,,46.472,1.0
3670,3894.828,9419.951,star,,20.685,1.0
3671,3532.962,8060.812,star,,18.622,1.0
3672,2642.567,4647.885,star,,33.299,1.0
3673,9220.35,10803.601,star,,21.888,1.0
3674,11251.083,9537.951,star,,27.347,1.0
3675,11249.194,8285.643,star,,22.522,1.0
3676,9999.099,2729.72,star,,33.621,1.0
3677,6810.116,899.485,star,,44.137,1.0
3678,2132.552,7069.587,star,,31.696,1.0
3679,3516.506,4944.667,star,,24.259,1.0
3680,11446.644,10845.366,star,,36.533,1.0
3681,2094.046,3495.998,star,,44.151,1.0
3682,9404.998,2512.314,star,,32.711,1.0
3683,8542.385,11680.667,star,,27.370,1.0
3684,3526.626,4978.082,star,,23.998,1.0
3685,7567.015,11280.862,star,,21.598,1.0
3686,8407.087,11066.223,star,,21.097,1.0
3687,10099.108,3860.073,star,,25.060,1.0
3688,1699.881,3283.502,star,,48.592,1.0
3689,11624.854,2391.214,star,,46.179,1.0
3690,9403.348,10558.274,star,,20.736,1.0
3691,4802.316,3027.308,star,,29.191,1.0
3692,6609.467,1774.001,star,,35.599,1.0
3693,4009.278,10595.976,star,,27.410,1.0
3694,3064.647,8386.281,star,,23.965,1.0
3695,11091.169,6234.528,star,,20.781,1.0
3696,10257.386,1652.901,star,,44.230,1.0
3697,3216.147,10723.635,star,,34.022,1.0
3698,9197.259,11417.95,star,,27.250,1.0
3699,10143.654,13279.79,star,,48.129,1.0
3700,11136.753,6581.1,star,,20.522,1.0
3701,11438.812,8007.368,star,,23.760,1.0
3702,9236.399,3295.746,star,,24.933,1.0
3703,5096.219,10343.049,star,,18.593,1.0
3704,2456.202,7509.426,star,,28.527,1.0
3705,10950.441,9674.617,star,,25.503,1.0
3706,3122.552,4025.806,star,,32.746,1.0
3707,9930.307,4752.316,star,,17.475,1.0
3708,5978.573,3385.865,star,,21.096,1.0
3709,5733.172,3471.84,star,,21.117,1.0
3710,10126.363,5093.197,star,,16.839,1.0
3711,2503.781,5096.398,star,,32.516,1.0
3712,6674.393,2334.925,star,,29.952,1.0
3713,4991.039,3756.28,star,,21.982,1.0
3714,6328.81,12381.181,star,,33.212,1.0
3715,10880.02,5107.609,star,,23.086,1.0
3716,9490.451,4362.652,star,,17.313,1.0
3717,6354.064,13254.342,star,,41.799,1.0
3718,11281.295,9191.359,star,,25.991,1.0
3719,3986.201,10705.647,star,,28.368,1.0
3720,11408.825,7242.635,star,,22.747,1.0
3721,4188.593,4862.693,star,,19.193,1.0
3722,7078.306,12684.84,star,,35.506,1.0
3723,9624.022,2550.807,star,,33.329,1.0
3724,11608.966,2138.119,star,,47.966,1.0
3725,9359.364,3587.265,star,,22.972,1.0
3726,12333.677,8226.767,star,,32.962,1.0
3727,9970.763,10661.981,star,,24.909,1.0
3728,5352.44,1752.307,star,,38.598,1.0
3729,9080.715,12913.237,star,,40.741,1.0
3730,5234.464,11049.757,star,,23.967,1.0
3731,11542.05,8987.939,star,,27.543,1.0
3732,10043.122,10662.371,star,,25.368,1.0
3733,5014.516,11086.989,star,,25.345,1.0
3734,8649.593,1348.186,star,,41.239,1.0
3735,9813.915,3427.844,star,,26.759,1.0
3736,9121.196,10864.989,star,,21.957,1.0
3737,5088.483,1731.243,star,,39.675,1.0
3738,11933.418,6975.711,star,,28.036,1.0
3739,9617.696,4573.101,star,,16.533,1.0
3740,8675.089,11772.461,star,,28.639,1.0
3741,9644.082,12434.804,star,,38.353,1.0
3742,5192.397,3494.388,star,,23.209,1.0
3743,1615.442,9910.469,star,,42.980,1.0
3744,10992.157,5448.564,star,,22.504,1.0
3745,3892.139,11865.21,star,,37.967,1.0
3746,9058.892,10746.171,star,,20.616,1.0
3747,5889.385,13058.813,star,,40.720,1.0
3748,9179.301,2336.496,star,,33.428,1.0
3749,4248.24,12942.166,star,,45.307,1.0
3750,1173.33,5171.446,star,,44.637,1.0
3751,3365.024,4682.119,star,,26.946,1.0
3752,3705.211,4617.268,star,,24.528,1.0
3753,4004.655,13118.309,star,,48.006,1.0
3754,5167.654,9982.856,star,,15.241,1.0
3755,6022.215,13237.374,star,,42.190,1.0
3756,6505.744,13845.765,star,,47.479,1.0
3757,10869.643,9156.343,star,,22.162,1.0
3758,3227.884,3183.475,star,,37.564,1.0
3759,11769.215,6436.722,star,,26.998,1.0
3760,7844.979,1874.563,star,,34.621,1.0
3761,3174.797,5144.622,star,,26.258,1.0
3762,4475.626,4547.468,star,,19.098,1.0
3763,9627.492,2444.525,star,,34.291,1.0
3764,5381.238,10753.159,star,,20.665,1.0
3765,13271.7,6426.266,star,,41.873,1.0
3766,2485.882,4447.772,star,,35.653,1.0
3767,3450.989,8298.005,star,,20.008,1.0
3768,9502.008,9927.974,star,,16.261,1.0
3769,8931.208,10708.764,star,,19.705,1.0
3770,3191.602,7980.561,star,,21.800,1.0
3771,4214.846,5056.629,star,,17.821,1.0
3772,11961.872,8211.605,star,,29.288,1.0
3773,4856.404,11051.518,star,,25.846,1.0
3774,10939.426,5980.71,star,,20.037,1.0
3775,4349.063,10390.017,star,,23.590,1.0
3776,10837.941,5847.776,star,,19.526,1.0
3777,3347.848,9428.267,star,,25.388,1.0
3778,12497.107,7851.339,star,,33.990,1.0
3779,1178.802,8543.836,star,,42.650,1.0
3780,3273.206,12743.687,star,,48.713,1.0
3781,11631.122,3724.793,star,,37.103,1.0
3782,11254.373,5227.722,star,,25.824,1.0
3783,3250.119,10876.235,star,,34.789,1.0
3784,11548.973,5300.897,star,,28.183,1.0
3785,7203.714,13368.924,star,,42.329,1.0
3786,3240.282,10834.148,star,,34.578,1.0
3787,3964.322,3782.335,star,,28.138,1.0
3788,9763.394,2255.056,star,,36.596,1.0
3789,6536.29,1305.032,star,,40.341,1.0
3790,1156.664,4832.081,star,,45.960,1.0
3791,6366.784,3259.305,star,,21.312,1.0
3792,7905.548,2841.47,star,,25.122,1.0
3793,4139.756,4415.609,star,,22.448,1.0
3794,12556.8,9908.868,star,,40.606,1.0
3795,3438.578,8678.51,star,,21.338,1.0
3796,5445.973,3331.504,star,,23.545,1.0
3797,4981.183,3707.365,star,,22.447,1.0
3798,8403.002,10959.001,star,,20.062,1.0
3799,13143.732,9145.626,star,,43.134,1.0
3800,1166.086,5225.917,star,,44.533,1.0
3801,5871.219,3070.118,star,,24.430,1.0
3802,4621.361,10048.232,star,,19.229,1.0
3803,12441.05,8079.666,star,,33.756,1.0
3804,7688.039,12248.204,star,,31.341,1.0
3805,13293.461,6459.742,star,,42.046,1.0
3806,8879.543,11520.995,star,,26.946,1.0
3807,3283.909,6534.315,star,,20.751,1.0
3808,13178.271,7587.727,star,,40.537,1.0
3809,3637.529,5678.178,star,,19.795,1.0
3810,1350.227,8274.846,star,,40.442,1.0
3811,7586.841,2440.15,star,,28.741,1.0
3812,5643.899,11718.585,star,,28.499,1.0
3813,6424.125,13413.863,star,,43.285,1.0
3814,3870.386,4304.244,star,,25.201,1.0
3815,10948.464,11438.079,star,,37.145,1.0
3816,11863.641,9581.705,star,,32.944,1.0
3817,2445.951,2775.574,star,,46.018,1.0
3818,1923.943,8944.475,star,,36.505,1.0
3819,6610.004,2371.693,star,,29.663,1.0
3820,8403.67,12998.358,star,,39.827,1.0
3821,10251.206,9587.416,star,,19.310,1.0
3822,11090.214,1871.31,star,,46.836,1.0
3823,8116.936,11071.657,star,,20.391,1.0
3824,3587.189,7479.814,star,,17.222,1.0
3825,11811.134,8813.89,star,,29.445,1.0
3826,8631.048,2388.582,star,,31.139,1.0
3827,10717.372,3305.939,star,,33.308,1.0
3828,3332.654,3843.754,star,,32.280,1.0
3829,8142.769,11063.477,star,,20.364,1.0
3830,3247.864,7280.68,star,,20.526,1.0
3831,4539.241,3335.06,star,,27.993,1.0
3832,12605.624,5593.683,star,,37.092,1.0
3833,3722.253,10146.2,star,,26.421,1.0
3834,12230.012,7160.62,star,,30.943,1.0
3835,3845.725,12481.528,star,,43.332,1.0
3836,9246.423,10181.353,star,,16.730,1.0
3837,5361.55,12151.164,star,,33.529,1.0
3838,3217.974,3831.562,star,,33.230,1.0
3839,3933.936,4045.341,star,,26.483,1.0
3840,10499.733,12441.148,star,,42.506,1.0
3841,5260.715,4228.072,star,,16.556,1.0
3842,11737.948,10120.198,star,,34.535,1.0
3843,8687.168,3187.273,star,,23.721,1.0
3844,9235.423,4177.208,star,,17.312,1.0
3845,3081.335,4062.145,star,,32.850,1.0
3846,6081.597,3341.121,star,,21.220,1.0
3847,10304.824,5044.395,star,,18.574,1.0
3848,5154.782,3638.083,star,,22.139,1.0
3849,8685.415,3612.498,star,,19.747,1.0
3850,12569.272,10523.11,star,,43.717,1.0
3851,6435.866,11040.311,star,,19.835,1.0
3852,5389.238,10628.21,star,,19.516,1.0
3853,5946.554,1077.367,star,,43.529,1.0
3854,11661.543,10151.865,star,,34.067,1.0
3855,2743.854,11827.588,star,,45.059,1.0
3856,4244.353,10823.46,star,,27.555,1.0
3857,8190.641,700.78,star,,46.714,1.0
3858,5174.344,10959.195,star,,23.450,1.0
3859,3680.048,10203.704,star,,27.114,1.0
3860,3581.123,2612.179,star,,39.506,1.0
3861,9923.227,10078.498,star,,20.191,1.0
3862,8296.095,10906.686,star,,19.250,1.0
3863,10140.046,10594.103,star,,25.422,1.0
3864,1643.286,8518.544,star,,38.064,1.0
3865,3843.457,10421.322,star,,27.348,1.0
3866,10461.152,5553.813,star,,17.272,1.0
3867,11207.922,3681.394,star,,34.137,1.0
3868,8641.906,779.916,star,,46.757,1.0
3869,8866.363,2875.9,star,,27.265,1.0
3870,5195.222,10990.087,star,,23.620,1.0
3871,3239.994,3570.847,star,,34.789,1.0
3872,7169.097,13565.453,star,,44.296,1.0
3873,5726.038,13394.382,star,,44.360,1.0
3874,1411.838,7593.162,star,,39.003,1.0
3875,11197.738,8133.77,star,,21.657,1.0
3876,3029.981,6305.403,star,,23.683,1.0
3877,3298.965,10011.844,star,,28.949,1.0
3878,12415.098,4364.113,star,,40.111,1.0
3879,12889.657,5951.859,star,,38.921,1.0
3880,5979.127,13289.987,star,,42.791,1.0
3881,8036.082,13517.191,star,,44.341,1.0
3882,13719.364,7748.55,star,,46.050,1.0
3883,3321.397,12770.763,star,,48.656,1.0
3884,10283.657,10661.123,star,,26.921,1.0
3885,1638.489,3703.465,star,,46.762,1.0
3886,3362.419,3056.416,star,,37.551,1.0
3887,9257.001,3522.295,star,,23.029,1.0
3888,4514.681,4687.474,star,,17.849,1.0
3889,5156.093,11128.867,star,,25.031,1.0
3890,932.425,7395.88,star,,43.701,1.0
3891,10930.434,6874.545,star,,18.103,1.0
3892,10196.665,1198.418,star,,47.982,1.0
3893,9257.744,2180.563,star,,35.167,1.0
3894,1930.803,5715.988,star,,35.784,1.0
3895,11030.103,4751.398,star,,26.225,1.0
3896,3546.407,8225.571,star,,18.893,1.0
3897,9324.037,10799.589,star,,22.369,1.0
3898,5684.741,12239.644,star,,33.325,1.0
3899,9924.315,11008.906,star,,27.398,1.0
3900,10867.799,5968.882,star,,19.396,1.0
3901,2775.758,3576.874,star,,38.258,1.0
3902,10818.796,11342.928,star,,35.575,1.0
3903,11098.99,6911.577,star,,19.754,1.0
3904,4408.954,5226.921,star,,15.260,1.0
3905,2307.977,9805.146,star,,36.319,1.0
3906,2455.138,10289.115,star,,37.492,1.0
3907,11788.992,11012.946,star,,40.230,1.0
3908,7290.271,11101.897,star,,19.666,1.0
3909,9787.091,9755.476,star,,16.930,1.0
3910,11400.067,8661.238,star,,25.056,1.0
3911,6575.883,1147.785,star,,41.861,1.0
3912,9531.774,10349.433,star,,19.755,1.0
3913,8986.91,10919.172,star,,21.842,1.0
3914,2120.197,9013.828,star,,34.869,1.0
3915,4444.753,10577.232,star,,24.381,1.0
3916,13233.668,10375.851,star,,48.761,1.0
3917,8330.567,11255.203,star,,22.697,1.0
3918,5674.696,10294.526,star,,15.239,1.0
3919,9580.963,11766.39,star,,32.076,1.0
3920,11161.911,8741.184,star,,23.098,1.0
3921,10893.377,9274.605,star,,22.937,1.0
3922,4686.799,10287.555,star,,20.606,1.0
3923,6342.686,10726.224,star,,16.978,1.0
3924,12171.404,8005.697,star,,30.976,1.0
3925,7288.506,11537.939,star,,24.025,1.0
