src,dst
2945,6870
2945,19861
2945,20042
2945,29646
2946,4582
2946,6153
2946,8090
2946,31632
2947,5867
2947,23148
2947,29064
2948,6318
2948,18334
2948,19506
2948,23571
2948,32124
2949,8772
2949,20532
2949,27115
2950,7230
2950,17627
2950,31046
2951,10086
2951,10207
2951,27684
2951,32174
2952,27044
2952,29659
2952,31651
2953,13362
2953,22276
2953,23442
2954,15531
2954,24133
2954,32141
2955,6837
2955,10445
2955,12386
2955,13582
2955,22805
2956,15876
2956,16680
2956,22760
2957,11463
2957,26113
2957,26895
2958,5342
2958,11297
2958,12171
2958,19147
2958,27298
2959,21728
2959,26151
2960,6543
2960,18446
2960,23266
2961,13704
2961,14300
2961,26264
2962,5802
2962,12831
2962,14311
2962,24713
2962,32827
2963,11624
2963,12574
2963,26490
2963,32242
2964,4201
2964,20572
2964,33279
2965,12720
2965,23907
2965,28281
2966,4829
2966,9294
2966,17232
2966,17851
2967,30594
2967,32465
2967,32997
2968,8722
2968,10766
2968,10908
2969,9998
2969,13157
2969,31066
2970,29694
2970,29730
2970,32378
2971,10216
2971,23442
2971,28789
2971,30179
2972,14146
2972,20491
2973,12381
2973,13201
2973,20848
2974,3916
2974,5505
2974,11878
2974,18686
2974,21552
2974,23075
2975,3217
2975,3912
2975,15320
2975,29766
2976,6805
2976,7014
2976,13670
2976,15808
2976,25219
2977,10567
2977,11362
2977,16315
2977,16907
2977,28101
2978,27708
2978,31878
2979,15895
2979,18076
2980,14392
2980,15507
2980,29673
2980,31114
2981,6646
2981,10809
2981,14129
2981,22493
2981,28020
2981,31449
2982,6334
2982,9896
2982,27393
2983,5144
2983,5583
2983,31162
2984,13708
2984,23084
2985,14101
2985,24598
2986,7167
2986,17113
2988,14452
2989,20834
2989,26940
2989,32836
2990,23272
2990,26587
2991,7070
2991,16054
2991,30267
2992,9052
2992,15096
2992,19202
2992,31310
2993,6941
2993,7386
2993,29008
2993,31777
2994,4283
2994,15609
2994,29883
2994,32625
2995,12047
2995,20394
2995,29414
2996,4211
2996,15115
2996,21810
2997,10106
2997,15292
2997,15505
2998,7546
2998,9397
2998,28622
2999,6711
2999,26558
2999,27965
2999,28930
2999,32505
3000,22520
3000,25972
3001,4720
3001,8032
3001,21181
3001,21471
3001,30711
3002,5821
3002,10878
3002,22350
3002,26761
3002,32521
3003,19279
3003,32248
3004,13624
3004,14545
3004,19809
3004,22000
3005,5982
3005,11840
3005,16955
3006,8708
3006,21953
3006,22046
3006,29499
3007,6228
3007,14963
3007,18758
3008,18659
3008,21580
3008,25992
3008,27318
3009,6550
3009,10685
3009,20111
3009,28475
3010,14435
3010,21470
3010,25668
3011,3433
3011,19853
3012,9949
3012,17512
3012,22518
3012,27389
3012,31670
3013,12747
3013,24234
3013,27875
3013,32711
3014,3450
3014,17392
3014,31716
3014,33114
3015,21395
3015,24169
3016,8003
3016,11715
3016,13485
3016,26407
3016,30634
3017,8508
3017,8961
3017,19346
3018,4518
3018,23957
3018,31343
3019,6166
3019,11031
3019,29169
3020,7754
3020,12400
3020,26330
3020,29147
3021,3815
3021,26970
3021,28491
3021,29287
3022,3339
3022,7550
3022,7686
3022,15912
3022,27350
3023,10005
3023,17692
3023,22032
3023,30360
3024,17516
3024,17671
3024,31070
3025,4845
3025,8322
3025,22178
3025,24099
3025,27592
3026,7379
3026,9719
3026,9955
3026,24298
3027,4041
3027,13339
3027,17724
3027,19674
3028,12946
3028,18687
3028,29003
3029,10236
3029,10237
3029,18214
3029,33142
3030,6480
3030,7355
3030,20488
3030,27193
3031,5128
3031,11488
3031,21921
3032,13530
3032,18559
3032,25482
3033,30451
3033,32444
3034,3999
3034,8185
3034,10644
3034,20303
3034,30598
3035,10999
3035,17874
3035,21893
3036,10487
3036,11182
3036,21607
3037,23617
3037,29488
3038,4096
3038,9030
3038,24381
3038,27365
3039,12277
3039,18808
3040,19025
3040,22724
3040,32880
3040,33460
3041,12650
3041,18408
3041,21094
3041,22078
3042,4472
3042,17522
3042,22837
3042,33392
3043,11586
3043,15649
3043,21531
3043,23938
3043,27495
3044,21101
3044,25050
3045,9419
3045,24600
3045,28413
3045,29041
3046,4623
3046,5684
3046,9261
3046,12162
3046,16245
3046,28126
3047,4284
3047,5069
3047,5809
3047,18290
3048,7532
3048,24391
3048,33161
3049,4249
3049,8847
3049,31453
3050,8492
3050,22548
3050,29204
3051,10518
3051,11616
3051,27382
3052,11468
3052,20601
3052,25013
3052,32842
3053,8640
3053,21091
3053,30839
3054,17308
3054,26548
3054,26646
3055,3901
3055,25651
3055,27026
3055,31557
3056,21773
3056,25268
3056,27683
3057,6077
3057,11018
3057,17992
3057,23606
3058,4396
3058,6594
3058,16459
3058,22597
3058,33163
3058,33234
3059,12221
3059,16998
3060,17395
3060,26500
3060,31700
3061,16321
3061,18428
3062,9902
3062,13853
3062,19784
3062,30090
3063,5012
3063,12150
3063,28947
3064,9919
3064,23777
3064,29838
3065,7447
3065,8105
3065,21178
3066,11716
3066,17594
3066,25062
3066,25922
3067,15351
3067,16857
3067,30118
3068,11210
3068,12818
3068,21145
3069,10317
3069,17353
3070,11650
3070,22383
3070,27034
3071,18939
3071,19746
3071,21576
3072,7933
3072,12389
3072,21228
3072,26351
3073,10876
3073,11047
3073,18947
3074,10593
3074,15267
3074,26388
3075,3490
3075,11342
3075,28236
3075,29551
3075,33338
3076,3989
3076,15583
3076,16575
3077,3563
3077,28291
3078,15333
3078,19230
3078,20265
3078,24618
3078,24812
3079,4796
3079,17636
3079,19132
3079,28901
3080,4605
3080,7494
3080,19345
3080,23805
3081,19141
3081,25236
3081,26989
3082,8832
3082,10402
3082,24591
3082,25097
3083,9102
3083,21500
3083,28976
3084,8602
3084,16468
3084,17290
3084,32876
3085,4543
3085,6799
3085,12906
3086,4399
3086,25444
3086,28092
3086,31272
3086,33237
3087,12560
3087,25678
3087,29807
3088,10168
3088,23303
3088,30946
3088,33151
3089,21789
3089,26993
3089,29060
3090,3608
3090,3742
3090,13906
3090,31420
3091,21763
3091,23407
3091,31873
3092,21740
3092,32099
3093,21841
3093,25371
3093,30115
3094,6149
3094,6676
3094,25372
3094,27256
3095,7206
3095,13220
3095,22971
3095,23889
3096,9545
3096,14270
3096,26861
3097,7782
3097,18916
3097,25867
3097,28672
3098,7557
3098,15981
3098,23787
3099,6889
3099,21630
3099,29971
3100,7879
3100,17774
3100,18237
3101,11646
3101,11955
3101,19247
3101,25683
3101,30234
3102,12464
3102,14891
3102,17779
3102,23711
3102,33077
3103,14072
3103,24225
3103,28314
3104,6279
3104,22221
3104,25713
3105,6508
3105,10475
3106,12907
3106,25083
3106,25181
3106,31767
3107,6250
3107,13068
3107,27550
3107,31110
3107,32401
3108,26672
3108,28456
3109,6154
3109,13134
3109,22404
3109,28400
3110,6269
3110,11728
3110,14830
3111,10693
3111,15107
3111,16545
3112,12338
3112,25405
3112,31034
3113,9595
3113,11655
3113,19301
3113,30819
3114,6350
3114,10085
3114,32151
3115,9537
3115,11859
3115,25714
3116,11184
3116,30173
3116,30853
3117,10277
3117,12756
3117,19936
3117,29893
3118,9308
3118,20626
3118,30756
3119,17538
3119,29159
3120,14276
3120,21714
3120,21963
3120,31509
3120,32286
3121,6108
3121,26168
3121,29251
3122,8947
3122,12067
3122,24682
3122,28480
3123,18795
3123,21391
3124,9312
3124,21033
3124,25546
3125,25601
3125,26321
3126,16585
3126,23980
3126,31944
3127,9698
3127,10074
3127,26513
3128,6652
3128,7625
3128,16149
3128,19180
3128,24039
3129,14130
3129,33488
3130,7028
3130,9956
3130,11109
3131,6489
3131,16724
3131,25555
3132,20836
3132,26308
3132,31650
3133,13102
3133,19361
3133,26023
3134,15054
3134,22515
3135,4222
3135,5283
3135,6391
3135,26278
3136,5023
3136,5499
3136,10771
3136,21871
3137,13715
3137,18816
3137,22910
3138,8861
3138,12237
3138,19993
3139,4145
3139,19211
3139,26784
3140,8536
3140,14127
3141,4467
3141,13237
3141,23696
3143,5799
3143,20233
3143,28202
3144,16450
3144,17284
3144,31371
3144,31865
3145,6097
3145,15719
3145,31221
3146,4879
3146,9229
3146,10157
3146,14625
3147,7069
3147,8730
3147,12754
3148,10287
3148,32684
3148,32992
3149,16226
3149,23197
3149,32765
3150,5723
3150,16974
3151,5701
3151,6835
3152,6455
3152,21296
3152,33376
3153,8479
3153,9948
3153,27680
3154,9389
3154,15213
3154,29568
3154,31196
3155,18632
3155,30685
3155,31906
3156,13877
3156,28880
3156,31638
3156,33465
3157,6133
3157,6552
3157,19253
3157,22834
3157,29352
3157,29419
3158,18265
3159,5637
3159,18375
3159,32086
3160,15951
3160,16896
3160,17732
3160,30000
3161,16635
3161,24253
3162,5605
3162,15262
3162,24837
3163,14082
3163,18890
3163,21747
3163,28081
3163,29413
3164,7307
3164,11398
3164,13628
3164,25705
3165,14789
3165,17859
3165,21706
3166,13841
3166,13860
3166,22507
3167,3201
3167,4175
3167,9798
3167,16279
3167,17307
3167,24469
3168,4978
3168,5454
3168,16858
3168,29543
3169,3929
3169,7043
3169,24873
3170,18970
3170,25881
3170,31819
3171,10379
3171,24594
3171,31704
3172,9049
3172,9691
3172,21863
3172,24060
3173,12363
3173,19549
3173,20157
3173,21000
3174,5033
3174,8850
3174,17260
3174,28998
3174,33487
3175,5474
3175,12097
3175,22646
3175,28167
3176,13069
3176,25777
3177,14255
3177,23708
3177,24965
3177,31957
3177,33492
3178,8027
3178,8158
3178,10979
3178,25518
3179,20356
3179,24645
3179,25944
3179,28178
3180,7921
3180,15185
3180,16000
3181,13064
3181,29461
3181,30381
3182,8658
3182,10194
3182,17519
3183,14306
3183,15664
3183,28979
3184,11749
3184,16498
3184,32095
3185,15866
3185,19249
3185,31223
3186,5668
3186,7157
3186,19424
3186,23260
3186,26404
3187,16399
3187,31564
3188,13599
3188,20868
3188,33425
3189,6042
3189,6531
3189,19583
3189,23959
3189,33245
3190,12192
3190,13714
3190,17103
3190,28053
3191,23818
3191,32417
3192,10258
3192,12300
3192,28183
3193,4210
3193,5635
3193,20496
3193,30921
3194,13856
3194,24754
3194,28135
3194,30283
3195,9986
3195,10727
3195,16849
3195,29707
3196,16601
3196,19051
3196,21480
3196,22170
3197,10988
3197,20051
3197,24981
3197,25271
3197,32495
3198,10488
3198,15721
3198,17447
3198,20767
3199,16698
3199,25429
3199,26536
3200,20841
3200,33390
3201,9798
3201,16279
3201,24469
3202,8593
3202,13573
3202,20467
3202,23759
3202,33123
3203,7755
3203,8860
3203,9438
3203,20259
3203,22169
3203,24171
3203,28513
3204,5037
3204,19644
3204,22554
3204,33037
3205,3819
3205,5899
3205,32909
3206,4333
3206,5986
3206,6183
3206,14804
3206,29954
3207,4873
3207,10602
3207,13487
3207,22142
3208,5025
3208,5822
3208,19348
3208,29301
3209,14336
3209,24200
3209,29497
3209,29871
3209,32327
3210,7592
3210,9011
3210,14520
3211,12639
3211,13246
3211,22811
3212,11383
3212,18725
3213,22702
3213,24747
3213,25117
3214,4038
3214,30434
3214,33449
3215,9711
3215,26771
3215,32664
3216,13248
3216,14861
3216,14966
3217,3912
3217,15320
3217,29766
3218,3847
3218,5386
3218,32216
3219,13799
3219,17822
3219,30999
3220,5073
3220,6647
3220,18644
3220,29514
3221,21310
3221,22653
3221,28642
3221,29459
3222,26305
3223,27550
3223,30442
3223,32401
3224,6379
3224,15897
3224,29936
3225,10804
3225,11714
3225,21812
3225,22637
3226,8086
3226,18005
3227,10741
3227,17798
3227,20889
3227,24499
3228,7030
3228,26489
3228,32902
3229,17157
3229,18469
3229,28054
3230,6124
3230,6626
3230,7065
3230,17576
3230,21835
3231,8033
3231,24709
3231,30402
3232,6490
3232,27746
3232,32561
3233,6381
3233,13105
3233,18467
3233,31983
3234,16115
3234,20180
3235,6505
3235,13895
3235,31955
3236,10614
3236,16243
3236,27579
3237,9827
3237,12333
3237,29430
3237,32003
3238,17180
3238,17917
3238,21622
3238,26946
3239,8205
3239,14157
3239,30626
3240,13723
3240,15790
3240,18664
3241,13539
3241,17109
3242,7986
3242,8619
3242,20488
3242,21331
3243,13750
3243,15914
3243,25269
3244,7511
3244,30180
3245,5778
3245,14597
3245,27053
3246,25255
3246,25901
3247,7698
3247,9317
3248,8875
3248,24052
3248,24908
3249,8005
3249,10074
3249,10467
3249,17475
3249,21040
3250,5337
3250,7355
3251,10220
3251,11434
3251,33123
3252,15495
3252,24283
3253,12530
3253,17519
3254,8195
3254,8578
3254,10895
3254,19325
3255,10640
3255,11206
3255,29603
3256,3714
3256,23948
3256,32041
3257,6193
3257,9815
3257,18312
3257,28188
3257,33387
3258,8139
3258,13748
3258,25820
3258,26408
3259,13217
3259,16351
3259,25930
3259,26865
3260,6683
3260,8063
3260,13706
3260,22549
3261,7922
3261,10185
3261,18324
3261,30978
3262,5889
3262,17691
3262,19403
3262,27164
3263,4471
3263,13776
3263,20276
3263,30770
3264,10137
3264,10478
3264,25998
3265,19416
3265,20301
3265,20591
3265,23643
3266,12728
3266,30040
3267,7277
3267,19329
3267,32464
3268,10370
3268,15154
3268,22621
3268,29262
3269,6252
3269,14657
3269,16451
3269,19770
3269,23361
3270,4799
3270,13557
3270,18724
3270,23552
3270,28127
3271,6756
3271,21799
3271,31403
3272,4783
3272,7563
3272,27245
3273,19075
3273,28808
3273,30389
3274,9644
3274,25936
3274,30624
3275,12727
3275,15211
3275,15954
3275,28371
3276,29070
3277,16123
3277,22299
3277,22546
3278,11261
3278,19810
3278,20649
3279,10371
3279,21843
3279,29142
3280,25298
3280,27567
3280,32127
3280,33158
3281,6403
3281,25605
3282,17681
3282,26428
3282,29250
3282,31956
3283,5355
3283,11732
3283,16163
3283,17974
3283,18492
3283,25464
3283,29849
3284,5599
3284,12841
3284,25087
3285,7784
3285,11191
3285,12217
3285,25558
3286,9800
3286,18245
3286,29435
3286,30755
3287,16096
3287,18567
3287,23920
3287,27705
3288,4260
3288,8872
3288,21047
3288,27530
3289,13009
3289,15898
3289,28644
3290,7705
3290,29960
3291,12502
3291,16335
3292,24739
3292,27889
3293,3966
3293,9096
3293,12191
3293,24403
3294,6461
3294,23147
3294,27322
3295,7572
3295,8548
3295,29820
3296,4312
3296,13935
3296,16813
3296,26375
3296,27353
3297,6509
3297,15413
3297,32009
3298,7235
3298,14589
3298,16572
3298,20107
3299,7089
3299,22286
3299,26880
3299,31247
3300,5054
3300,5893
3300,26936
3301,13296
3301,25828
3301,30658
3302,10301
3302,11580
3302,21135
3302,32864
3303,12949
3303,16157
3303,26651
3304,11774
3304,11852
3304,15139
3304,27564
3305,11905
3305,16510
3305,22195
3306,12324
3306,15236
3306,23117
3307,6720
3307,12396
3307,30142
3307,33265
3308,15741
3308,17502
3308,29363
3309,11855
3309,20995
3309,23247
3309,25730
3310,3887
3310,6321
3310,7607
3310,17996
3310,32629
3311,11544
3311,16526
3311,21235
3311,21697
3311,26363
3312,3444
3312,24039
3312,28658
3313,8485
3313,9350
3313,16049
3313,33455
3314,5595
3314,15344
3314,17240
3314,22529
3314,28891
3315,22983
3315,25939
3315,31010
3316,11319
3316,12965
3316,21961
3316,26516
3317,9752
3317,25347
3317,27677
3318,3979
3318,6303
3319,14811
3319,20100
3319,27761
3320,24014
3320,33308
3321,5290
3321,15699
3321,16652
3321,17482
3321,19669
3322,9741
3322,10292
3322,22198
3322,24694
3322,29706
3323,7137
3323,26756
3324,7138
3324,24701
3324,28967
3325,18437
3325,21901
3325,26395
3325,28600
3326,5107
3326,7111
3326,11144
3326,15751
3326,19291
3326,27587
3327,12716
3327,22442
3327,25204
3327,25286
3328,12532
3328,30945
3328,31182
3329,25570
3330,4985
3330,12727
3330,14975
3330,24640
3331,4564
3331,12768
3331,17884
3331,18629
3331,22883
3331,26763
3332,10386
3332,14073
3332,20509
3333,3712
3333,15388
3333,20869
3334,7138
3334,16240
3334,22544
3334,26077
3336,21974
3336,27897
3337,4163
3337,15547
3337,18849
3338,6380
3338,15548
3338,23240
3339,7686
3339,15912
3340,9847
3340,12154
3340,31593
3341,10735
3341,29509
3341,31100
3342,11214
3342,13191
3342,19783
3342,20041
3343,8196
3343,14242
3344,12052
3344,14549
3344,25544
3345,13730
3345,20878
3346,8608
3346,12169
3346,26909
3347,10026
3347,15465
3347,28010
3347,30351
3347,30622
3348,12792
3348,19090
3348,23326
3349,6142
3349,11899
3349,11937
3350,5841
3350,8283
3350,15768
3350,19412
3350,21880
3350,24425
3351,13970
3351,16504
3351,18770
3352,3595
3352,5484
3352,27967
3352,32201
3353,10736
3353,13564
3353,21261
3354,28588
3354,32116
3355,5001
3355,32660
3356,13078
3356,24475
3356,28475
3357,5265
3357,9484
3357,15916
3357,18888
3358,10761
3358,12798
3358,13969
3359,4752
3359,19525
3359,21440
3359,26279
3360,4560
3360,16349
3360,23683
3361,10785
3361,13770
3361,13831
3361,18275
3361,21210
3362,29354
3363,7816
3363,13148
3363,19296
3363,20445
3363,31967
3364,6188
3364,11256
3364,19372
3364,27862
3365,5988
3365,7974
3365,8804
3365,11233
3365,21443
3366,16600
3366,27657
3366,30815
3366,31100
3367,12145
3367,20357
3367,21456
3367,33280
3368,12850
3368,24337
3368,29642
3369,14406
3369,24543
3370,5275
3370,14306
3370,16141
3370,16825
3370,21970
3370,24235
3371,5684
3371,8476
3371,20163
3371,28126
3372,13244
3372,20849
3372,25425
3373,8022
3373,14486
3373,17002
3373,27762
3374,10276
3374,13091
3374,24938
3375,3672
3375,18276
3375,18987
3376,4404
3376,6151
3376,25508
3377,4946
3377,10129
3377,28626
3377,30030
3378,6400
3378,11764
3378,12746
3379,10576
3379,14974
3379,18639
3380,6596
3380,23072
3380,29389
3381,12455
3382,7970
3382,8719
3382,28591
3382,31654
3383,13181
3383,22748
3383,23556
3383,29800
3384,10523
3384,20093
3384,29694
3385,12708
3385,13773
3385,20445
3385,30100
3386,16333
3386,28171
3387,8174
3387,17295
3387,19274
3388,26660
3388,28283
3388,28802
3389,18175
3389,27732
3389,29207
3389,31226
3390,15282
3390,18791
3391,4820
3391,7056
3391,19398
3392,8439
3392,11942
3392,16620
3392,20764
3393,18341
3393,20462
3393,25496
3394,24121
3394,29256
3394,31442
3395,12429
3395,24052
3395,31536
3396,27259
3396,31930
3397,10033
3397,20687
3397,20809
3398,5763
3398,20143
3398,21597
3398,31883
3399,8715
3399,16063
3399,23028
3399,32244
3400,8890
3400,10835
3400,14274
3400,23251
3400,28940
3401,9346
3401,24823
3401,26561
3401,29610
3402,6351
3402,7863
3402,20960
3402,30392
3403,4553
3403,4615
3403,12098
3403,13976
3403,20944
3404,10361
3404,23172
3405,7046
3405,11477
3405,17912
3405,31913
3406,24981
3406,25271
3406,32495
3407,6402
3407,27380
3407,32428
3408,15609
3408,15853
3408,29599
3409,12959
3409,20039
3409,24817
3410,8334
3410,19288
3410,29408
3411,14173
3411,16011
3412,16456
3412,22227
3412,22262
3413,15803
3413,18039
3414,3705
3414,10382
3414,29894
3415,5636
3415,15693
3415,30924
3416,20430
3416,20641
3416,31259
3416,31279
3417,4745
3417,11755
3417,13129
3417,14904
3418,7750
3418,21468
3419,24322
3419,29586
3420,5860
3420,6023
3420,19879
3421,5609
3421,15796
3421,30858
3421,32852
3422,8858
3422,16297
3422,21631
3423,18863
3423,29009
3424,22889
3425,11730
3425,23098
3425,23378
3425,29233
3426,13136
3426,15705
3426,24172
3427,5006
3427,14901
3427,28855
3427,33004
3428,11918
3428,21610
3428,26556
3428,27878
3429,11201
3429,11972
3429,18328
3429,25653
3429,30383
3430,8335
3430,12594
3431,4590
3431,12460
3431,19267
3431,19769
3432,7680
3432,14294
3432,17539
3432,21877
3432,24471
3433,15838
3433,19853
3433,26208
3434,4127
3434,6354
3434,7182
3434,15389
3434,21269
3434,25163
3434,25784
3435,6737
3435,12087
3435,30590
3436,4153
3436,12480
3437,5957
3437,8188
3437,12233
3437,24831
3438,3470
3438,20325
3438,25832
3439,9679
3439,17315
3439,17955
3440,12215
3440,14136
3440,23091
3441,13943
3441,14621
3441,24244
3442,12295
3442,23097
3442,28906
3443,13850
3443,30147
3443,30627
3444,22815
3444,24039
3444,28658
3445,8847
3445,9935
3446,15103
3446,20638
3446,23338
3447,4554
3447,28645
3447,30445
3448,12209
3448,20321
3448,21021
3448,25010
3448,25388
3448,26506
3448,27199
3449,11197
3449,12539
3449,20160
3450,31716
3450,33114
3451,14020
3451,15363
3451,18818
3451,19900
3451,25215
3452,14631
3452,24491
3452,29013
3453,6388
3453,9729
3453,12218
3453,19547
3454,4628
3454,20978
3455,10121
3455,13500
3456,8416
3456,10820
3456,15203
3456,22681
3456,22809
3456,30277
3457,17455
3457,33047
3458,23860
3458,30679
3458,31416
3459,4595
3459,5973
3459,6354
3459,15513
3459,18157
3460,9170
3460,14815
3460,19448
3460,24943
3461,3930
3461,22311
3462,12006
3462,27639
3463,18069
3463,25343
3463,25578
3464,7963
3464,15145
3465,8999
3465,17131
3465,25383
3466,13598
3466,19558
3466,25523
3467,7477
3467,16950
3467,26209
3467,31739
3468,20325
3468,23198
3469,17337
3469,23580
3469,27040
3470,8020
3470,12857
3471,4716
3471,16060
3471,28262
3472,6585
3472,14578
3472,17493
3472,21907
3473,5116
3473,22730
3473,31134
3473,32560
3474,24667
3474,25027
3474,27581
3474,31163
3475,10755
3475,19578
3475,22790
3475,26798
3475,27828
3476,5938
3476,10093
3476,18083
3476,18871
3477,14284
3477,20158
3477,32944
3478,11643
3478,19612
3478,22950
3478,28468
3479,7837
3479,15460
3479,18687
3480,5621
3480,17597
3480,26411
3481,6682
3481,8101
3481,20758
3481,30469
3482,9579
3482,24905
3482,30821
3483,9367
3483,20906
3483,24453
3484,6701
3484,15510
3484,25699
3484,27106
3485,4645
3485,14523
3485,17964
3485,18840
3485,22116
3485,26125
3486,5057
3486,17401
3486,19255
3487,8408
3487,11383
3487,12476
3487,13015
3488,5524
3488,18834
3488,19606
3488,28712
3489,21316
3489,24450
3489,25123
3490,28236
3491,7677
3491,10162
3491,14920
3491,22837
3492,4568
